0, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
0, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,-0.0045
0, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
1, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
1, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
1, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,-0.0045
1, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
1, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
2, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
2, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
2, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
2, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
2, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
2, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
3, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
3, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
3, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,-0.0045
3, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
3, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
4, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
4, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
4, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,-0.0045
4, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
4, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
5, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
5, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
5, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
5, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
5, 0.34,0.3504,0.3248,0.3392,0.2352,0.3344,,0,-0.0045,0,0,0,0
6, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
6, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
6, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
6, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
6, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
7, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
7, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
7, 0.34,0.3504,0.3248,0.3392,0.2352,0.3344,,0,-0.0045,0,0,0,0
7, 0.34,0.3504,0.3248,0.3392,0.3136,0.3344,,0,-0.0045,0,0,0,0
7, 0.34,0.3504,0.3248,0.3392,0.4704,0.2508,,0,-0.0045,0,0,0.0045,0
7, 0.408,0.3504,0.406,0.3392,0.4704,-0.0836,,0.0045,-0.0045,0,0,0.0045,0
8, 0.476,-0.0876,0.6496,-0.0848,0.4704,-0.1672,,0.009,0,0.0135,0,0.0045,0
9, 0.476,-0.0876,0.6496,0,0.6272,-0.2508,,0.009,0,0.0135,0,0.0135,0
10, 0.544,-0.1752,0.6496,-0.0848,0.7056,-0.3344,,0.009,0,0.0135,0,0.0225,0
10, 0.612,-0.2628,0.7308,-0.0848,0.7056,-0.3344,,0.0225,0,0.0225,0,0.0225,0
11, 0.68,-0.2628,0.7308,-0.0848,0.7056,-0.3344,,0.0225,0,0.0225,0,0.0225,0
12, 0.612,-0.2628,0.7308,-0.1696,0.7056,-0.3344,,0.0225,0,0.0225,0,0.0315,0
12, 0.612,-0.3504,0.7308,-0.1696,0.7056,-0.3344,,0.0315,0,0.0225,0,0.0315,0
13, 0.68,-0.3504,0.812,-0.1696,0.784,-0.418,,0.0315,0,0.0315,0,0.0225,0
14, 0.68,-0.438,0.812,-0.2544,0.7056,-0.418,,0.0315,0,0.027,0,0.0225,0
15, 0.748,-0.5256,0.812,-0.2544,0.784,-0.418,,0.0405,0,0.027,0,0.0225,0
